pjid,pgpath,cttp,os,rcmdtype,openid,loccid,k,time
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0ehLSm-eKZ7mHLUCv2xvS1Y,91,"火车票,特价机票,附近酒店,上海到北京的火车票,北京到上海的火车票,上海到北京的机票",2018-12-13 19:39:04
"train,flight,hotel,hotel,hotel,traffic",/homepage/3,"54,64,191,1,1,140",2,"finderdefalut,finderdefalut,finderdefalut,hotel,hotel,hotel",o498X0ehRESY5HGd5N0N8xkk-c_M,189,"火车票,特价机票,附近酒店,武汉锦泰商务宾馆(江汉自治街),7天连锁酒店(武汉循礼门地铁站店),十堰到武汉的交通方案",2018-12-12 18:14:44
"train,flight,hotel,hotel,hotel,hotel",/homepage/3,"54,64,191,1,16,16",1,"finderdefalut,finderdefalut,finderdefalut,hotel,hotel,hotel",o498X0ehrub_heU-HR4oCYUpGjjU,null,"火车票,特价机票,附近酒店,海口宾客之家旅租,北京的酒店,海口的酒店",2018-12-11 19:17:47
"train,flight,hotel,flight,hotel",/homepage/1,"54,64,192,61,16",1,"finderdefalut,finderdefalut,finderdefalut,flight,hotel",o498X0ehscyYjOApSDvF2qZJOCwY,null,"火车票,特价机票,特价酒店,上海到北京的机票,北京的酒店",2018-12-11 22:58:45
"train,flight,hotel,train,flight,train",/homepage/0,"54,64,191,51,61,52",2,"finderdefalut,finderdefalut,finderdefalut,train,flight,train",o498X0ehtd2itCmtvQ4Nss8lntdg,91,"火车票,特价机票,附近酒店,深圳到百色的火车票,深圳到南宁的机票,百色到深圳的火车票",2018-12-12 14:12:44
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0ei7gj7JzUdTLo36GslUZkE,79,"火车票,特价机票,附近酒店,上海到北京的火车票,北京到上海的火车票,上海到北京的机票",2018-12-13 11:48:23
"train,flight,hotel,hotel,flight,flight",/homepage/3,"54,64,192,16,61,62",2,"finderdefalut,finderdefalut,finderdefalut,flight,flight,flight",o498X0eiK5obNL-d4lKSA3hP_Flk,324,"火车票,特价机票,特价酒店,银川的酒店,深圳到银川的机票,银川到深圳的机票",2018-12-12 16:18:47
"train,flight,hotel,flight,train,flight",/homepage/1,"54,64,191,61,52,62",1,"finderdefalut,finderdefalut,finderdefalut,flight,train,flight",o498X0eiQr_EfpCsUHqlFojseOVs,225,"火车票,特价机票,附近酒店,南通到长沙的机票,南京到南通的火车票,长沙到南通的机票",2018-12-13 19:49:02
"train,flight,hotel,train",/homepage/0,"54,64,191,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0eiVL2J2xB7sia8NShfo09Q,null,"火车票,特价机票,附近酒店,上海到北京的火车票",2018-12-12 08:51:56
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0eiZe3JOx7e47rI8ePVfDJQ,48,"火车票,特价机票,附近酒店,宿州到常州的火车票,常州到宿州的火车票,宿州到常州的机票",2018-12-11 06:51:36
"train,flight,hotel,train",/homepage/0,"54,64,192,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0eiivYBcYjr2dchm4PQJs0g,null,"火车票,特价机票,特价酒店,上海到北京的火车票",2018-12-11 14:10:16
"train,flight,hotel,train",/homepage/0,"54,64,192,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0eiivYBcYjr2dchm4PQJs0g,null,"火车票,特价机票,特价酒店,上海到北京的火车票",2018-12-11 14:07:42
"train,flight,hotel,train",/homepage/0,"54,64,192,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0eiivYBcYjr2dchm4PQJs0g,null,"火车票,特价机票,特价酒店,上海到北京的火车票",2018-12-11 14:04:06
"train,flight,hotel,flight,train,train",/homepage/1,"54,64,191,61,51,52",1,"finderdefalut,finderdefalut,finderdefalut,flight,train,train",o498X0eiy5Qz1PG1wmQxeKsfPG28,364,"火车票,特价机票,附近酒店,乌鲁木齐到兰州的机票,乌鲁木齐到兰州的火车票,兰州到乌鲁木齐的火车票",2018-12-11 10:58:07
"train,flight,hotel,train",/homepage/0,"54,64,191,51",2,"finderdefalut,finderdefalut,finderdefalut,train",o498X0ej2ZqSOVwoYUqGPUoHSrlc,224,"火车票,特价机票,附近酒店,武汉到南京的火车票",2018-12-12 15:49:47
"train,flight,hotel,train,train,hotel",/homepage/0,"54,64,191,51,52,16",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0ej78Z0hGgKAIAS2BqpXXlc,343,"火车票,特价机票,附近酒店,天津到北京的火车票,北京到天津的火车票,北京的酒店",2018-12-12 09:19:51
"train,flight,hotel,train,traffic,train",/homepage/0,"54,64,191,51,140,52",1,"finderdefalut,finderdefalut,finderdefalut,train,hotel,train",o498X0ej9-bvHvFvqLz3ZQM6f3co,96,"火车票,特价机票,附近酒店,中山到广州的火车票,中山到广州的交通方案,广州到中山的火车票",2018-12-11 23:28:45
"train,flight,hotel,train",/homepage/1,"54,64,191,51",2,"finderdefalut,finderdefalut,finderdefalut,train",o498X0ejAbuzoU77rAORZ_8XeaIA,320,"火车票,特价机票,附近酒店,长沙到榆林的火车票",2018-12-11 09:35:19
"train,flight,hotel,flight,train",/homepage/1,"54,64,191,61,51",2,"finderdefalut,finderdefalut,finderdefalut,flight,train",o498X0ejAbuzoU77rAORZ_8XeaIA,320,"火车票,特价机票,附近酒店,长沙到榆林的机票,长沙到榆林的火车票",2018-12-11 04:59:49
"train,flight,hotel,flight",/homepage/0,"54,64,191,61",2,"finderdefalut,finderdefalut,finderdefalut,flight",o498X0ejAbuzoU77rAORZ_8XeaIA,320,"火车票,特价机票,附近酒店,长沙到榆林的机票",2018-12-11 04:56:21
"train,flight,hotel,flight,flight,hotel",/homepage/1,"54,64,191,61,62,16",1,"finderdefalut,finderdefalut,finderdefalut,flight,flight,flight",o498X0ejBZIwXiONriK5JhRTfOSU,79,"火车票,特价机票,附近酒店,广州到上饶的机票,上饶到广州的机票,上饶的酒店",2018-12-11 20:13:13
"train,flight,hotel,train,train,hotel",/homepage/0,"54,64,191,51,52,16",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0ejD8TZF9vPDg1MA9Joqyz8,390,"火车票,特价机票,附近酒店,台州到宁德的火车票,宁德到台州的火车票,宁德的酒店",2018-12-13 15:29:47
"train,flight,hotel,train",/homepage/0,"54,64,191,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0ejTI8tipTnCQEYxVTbd70M,null,"火车票,特价机票,附近酒店,上海到北京的火车票",2018-12-11 08:17:51
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0eja86oz2DCoIonxAYsflr0,373,"火车票,特价机票,附近酒店,北京到吉林的火车票,吉林到北京的火车票,北京到吉林的机票",2018-12-13 09:58:35
"train,flight,hotel,flight,train,train",/homepage/1,"54,64,191,61,51,52",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0eja86oz2DCoIonxAYsflr0,373,"火车票,特价机票,附近酒店,北京到吉林的机票,北京到吉林的火车票,吉林到北京的火车票",2018-12-13 09:58:01
"train,flight,hotel,flight,train,train",/homepage/1,"54,64,191,61,51,52",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0eja86oz2DCoIonxAYsflr0,373,"火车票,特价机票,附近酒店,沈阳到吉林的机票,沈阳到吉林的火车票,吉林到沈阳的火车票",2018-12-13 07:12:31
"train,flight,hotel,train,flight,train",/homepage/0,"54,64,191,51,61,52",1,"finderdefalut,finderdefalut,finderdefalut,train,flight,train",o498X0eja86oz2DCoIonxAYsflr0,373,"火车票,特价机票,附近酒店,沈阳到吉林的火车票,北京到长春的机票,吉林到沈阳的火车票",2018-12-13 07:07:34
"train,flight,hotel,flight,train,train",/homepage/1,"54,64,191,61,51,52",1,"finderdefalut,finderdefalut,finderdefalut,flight,train,train",o498X0eja86oz2DCoIonxAYsflr0,373,"火车票,特价机票,附近酒店,沈阳到长春的机票,昆明到长春的火车票,长春到昆明的火车票",2018-12-12 18:27:30
"train,flight,hotel,flight,train,train",/homepage/1,"54,64,191,61,51,52",1,"finderdefalut,finderdefalut,finderdefalut,flight,train,train",o498X0eja86oz2DCoIonxAYsflr0,373,"火车票,特价机票,附近酒店,青岛到长春的机票,昆明到长春的火车票,长春到昆明的火车票",2018-12-12 18:26:54
"train,flight,hotel,flight,train,train",/homepage/1,"54,64,191,61,51,52",1,"finderdefalut,finderdefalut,finderdefalut,flight,train,train",o498X0eja86oz2DCoIonxAYsflr0,373,"火车票,特价机票,附近酒店,青岛到长春的机票,昆明到长春的火车票,长春到昆明的火车票",2018-12-12 18:26:35
"train,flight,hotel,flight,train,flight",/homepage/1,"54,64,191,61,51,62",1,"finderdefalut,finderdefalut,finderdefalut,flight,train,flight",o498X0eja86oz2DCoIonxAYsflr0,373,"火车票,特价机票,附近酒店,昆明到青岛的机票,昆明到长春的火车票,青岛到昆明的机票",2018-12-12 18:25:35
"train,flight,hotel,hotel",/homepage/3,"54,64,191,16",2,"finderdefalut,finderdefalut,finderdefalut,hotel",o498X0ejb4YmiiFk2D71kekG8vK8,null,"火车票,特价机票,附近酒店,鄂尔多斯的酒店",2018-12-12 01:45:09
"train,flight,hotel,train,flight,train",/homepage/0,"54,64,191,51,62,52",1,"finderdefalut,finderdefalut,finderdefalut,train,flight,train",o498X0ejdee3AN7JLb07Mp_jjnh0,80,"火车票,特价机票,附近酒店,广州到济南的火车票,济南到广州的机票,济南到广州的火车票",2018-12-11 16:57:31
"train,flight,hotel,train,train,flight,hotel,scenery",/homepage/0,"54,64,191,51,52,61,16,82",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train,train,train",o498X0ejeDZoqFTYgh2bFAloqKms,238,"火车票,特价机票,附近酒店,上海到北京的火车票,北京到上海的火车票,上海到北京的机票,北京的酒店,北京的热门景区",2018-12-11 19:12:52
"train,flight,hotel,flight,train,train",/homepage/1,"54,64,191,61,51,52",1,"finderdefalut,finderdefalut,finderdefalut,flight,train,train",o498X0ejsDqJHAN-PHySmDj4SiHE,292,"火车票,特价机票,附近酒店,青岛到成都的机票,潍坊到成都的火车票,成都到潍坊的火车票",2018-12-12 07:34:44
"train,flight,hotel,train,flight,train",/homepage/0,"54,64,191,51,61,52",1,"finderdefalut,finderdefalut,finderdefalut,train,flight,train",o498X0ekHeV5wtG9skn6A7yPb89M,114,"火车票,特价机票,附近酒店,琼海到海口的火车票,琼海到海口的机票,海口到琼海的火车票",2018-12-12 02:16:50
"train,flight,hotel,train,flight,train",/homepage/0,"54,64,191,51,61,52",1,"finderdefalut,finderdefalut,finderdefalut,train,flight,train",o498X0ekHeV5wtG9skn6A7yPb89M,114,"火车票,特价机票,附近酒店,琼海到海口的火车票,琼海到海口的机票,海口到琼海的火车票",2018-12-11 19:24:34
"train,flight,hotel,flight,train,train",/homepage/1,"54,64,191,61,51,52",1,"finderdefalut,finderdefalut,finderdefalut,flight,train,train",o498X0ekKra0f5052Dq4qaHi0plw,91,"火车票,特价机票,附近酒店,杭州到岳阳的机票,深圳到岳阳的火车票,岳阳到深圳的火车票",2018-12-12 16:27:16
"train,flight,hotel,train",/homepage/0,"54,64,192,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0ekWket2t7UKg73MiJyyP6A,null,"火车票,特价机票,特价酒店,上海到北京的火车票",2018-12-13 21:40:31
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0ekf3AEuwyuysf8DCVnDIIY,59,"火车票,特价机票,附近酒店,泉州到广州的火车票,广州到泉州的火车票,泉州到广州的机票",2018-12-12 09:56:03
"train,flight,hotel,train,train,hotel",/homepage/0,"54,64,191,51,52,16",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0ekgZKkVgSTX_SXQKVYEJKc,91,"火车票,特价机票,附近酒店,长沙到南昌的火车票,南昌到长沙的火车票,南昌的酒店",2018-12-12 10:05:42
"train,flight,hotel,train,bus,train",/homepage/0,"54,64,191,51,111,52",2,"finderdefalut,finderdefalut,finderdefalut,train,bus,train",o498X0ekgvU3VtIOkt5o8BTs_BfU,223,"火车票,特价机票,附近酒店,济宁到徐州的火车票,泗水到徐州的汽车票,徐州到济宁的火车票",2018-12-11 18:07:51
"train,flight,hotel,train,train,hotel",/homepage/0,"54,64,191,51,52,16",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0ekgvU3VtIOkt5o8BTs_BfU,223,"火车票,特价机票,附近酒店,济宁到徐州的火车票,徐州到济宁的火车票,徐州的酒店",2018-12-11 17:53:31
"train,flight,hotel,train,train,hotel",/homepage/0,"54,64,191,51,52,16",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0ekgvU3VtIOkt5o8BTs_BfU,223,"火车票,特价机票,附近酒店,济宁到徐州的火车票,徐州到济宁的火车票,徐州的酒店",2018-12-11 17:53:25
"train,flight,hotel,train,train,hotel",/homepage/0,"54,64,191,51,52,16",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0ekgvU3VtIOkt5o8BTs_BfU,223,"火车票,特价机票,附近酒店,济宁到徐州的火车票,徐州到济宁的火车票,徐州的酒店",2018-12-11 17:51:30
"train,flight,hotel,train,train,hotel",/homepage/0,"54,64,191,51,52,16",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0ekgvU3VtIOkt5o8BTs_BfU,223,"火车票,特价机票,附近酒店,济宁到徐州的火车票,徐州到济宁的火车票,徐州的酒店",2018-12-11 17:50:20
"train,flight,hotel,train,hotel,scenery",/homepage/0,"54,64,191,52,16,82",2,"finderdefalut,finderdefalut,finderdefalut,global_train,global_train,global_train",o498X0ekgvU3VtIOkt5o8BTs_BfU,223,"火车票,特价机票,附近酒店,潍坊到连云港的火车票,潍坊的酒店,潍坊的热门景区",2018-12-11 17:35:59
"train,flight,hotel,train,hotel,scenery",/homepage/0,"54,64,191,52,16,82",2,"finderdefalut,finderdefalut,finderdefalut,global_train,global_train,global_train",o498X0ekgvU3VtIOkt5o8BTs_BfU,223,"火车票,特价机票,附近酒店,潍坊到连云港的火车票,潍坊的酒店,潍坊的热门景区",2018-12-11 17:34:44
"train,flight,hotel,train,hotel,scenery",/homepage/0,"54,64,191,52,16,82",2,"finderdefalut,finderdefalut,finderdefalut,global_train,global_train,global_train",o498X0ekgvU3VtIOkt5o8BTs_BfU,223,"火车票,特价机票,附近酒店,潍坊到连云港的火车票,潍坊的酒店,潍坊的热门景区",2018-12-11 17:34:37
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0eknxLV9301RIiLnGu1sG2w,296,"火车票,特价机票,附近酒店,潍坊到平顶山的火车票,平顶山到潍坊的火车票,潍坊到平顶山的机票",2018-12-13 19:27:00
"train,flight,hotel,flight,train,flight",/homepage/1,"54,64,191,61,52,62",1,"finderdefalut,finderdefalut,finderdefalut,flight,train,flight",o498X0ekuz6KomQil87bq5G_VtSY,133,"火车票,特价机票,附近酒店,海口到达州的机票,琼海到三亚的火车票,达州到海口的机票",2018-12-11 15:31:05
"train,flight,hotel,train,train,hotel",/homepage/0,"54,64,191,51,52,16",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0ekuz6KomQil87bq5G_VtSY,133,"火车票,特价机票,附近酒店,三亚到琼海的火车票,琼海到三亚的火车票,琼海的酒店",2018-12-11 14:13:19
"train,flight,hotel,hotel,traffic",/homepage/3,"54,64,191,1,140",1,"finderdefalut,finderdefalut,finderdefalut,hotel,hotel",o498X0ekx9pmED21zKKNOE35enGs,382,"火车票,特价机票,附近酒店,汉庭酒店(高县市政广场店),昭通到宜宾的交通方案",2018-12-11 22:06:42
"train,flight,hotel,hotel,hotel,traffic",/homepage/3,"54,64,191,1,1,140",1,"finderdefalut,finderdefalut,finderdefalut,hotel,hotel,hotel",o498X0ekx9pmED21zKKNOE35enGs,382,"火车票,特价机票,附近酒店,宜宾爱菲尔商务酒店,汉庭酒店(高县市政广场店),昭通到宜宾的交通方案",2018-12-11 21:15:16
"train,flight,hotel,hotel,hotel,traffic",/homepage/3,"54,64,191,1,1,140",1,"finderdefalut,finderdefalut,finderdefalut,hotel,hotel,hotel",o498X0ekx9pmED21zKKNOE35enGs,382,"火车票,特价机票,附近酒店,宜宾爱菲尔商务酒店,汉庭酒店(高县市政广场店),昭通到宜宾的交通方案",2018-12-11 21:13:21
"train,flight,hotel,hotel,hotel,traffic",/homepage/3,"54,64,191,1,1,140",1,"finderdefalut,finderdefalut,finderdefalut,hotel,hotel,hotel",o498X0ekx9pmED21zKKNOE35enGs,382,"火车票,特价机票,附近酒店,宜宾爱菲尔商务酒店,汉庭酒店(高县市政广场店),昭通到宜宾的交通方案",2018-12-11 20:31:45
"train,flight,hotel,hotel,hotel,traffic",/homepage/3,"54,64,191,1,1,140",1,"finderdefalut,finderdefalut,finderdefalut,hotel,hotel,hotel",o498X0ekx9pmED21zKKNOE35enGs,382,"火车票,特价机票,附近酒店,宜宾金沙·北岸酒店,宜宾付源商务宾馆,昭通到宜宾的交通方案",2018-12-11 20:25:51
"train,flight,hotel,hotel,hotel,traffic",/homepage/3,"54,64,191,1,1,140",1,"finderdefalut,finderdefalut,finderdefalut,hotel,hotel,hotel",o498X0ekx9pmED21zKKNOE35enGs,381,"火车票,特价机票,附近酒店,宜宾时代酒店,宜宾大酒店,玉溪到宜宾的交通方案",2018-12-11 20:01:57
"train,flight,hotel,train,train,hotel",/homepage/0,"54,64,191,51,52,16",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0elFLtzPTXtR3Ik4BP3eHBs,241,"火车票,特价机票,附近酒店,南昌到吉安的火车票,吉安到南昌的火车票,吉安的酒店",2018-12-11 13:21:31
"train,flight,hotel,train",/homepage/0,"54,64,191,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0elIrAsptXVP1ahqhyViJVY,210,"火车票,特价机票,附近酒店,湘潭到张家界的火车票",2018-12-13 10:57:06
"train,flight,hotel,bus,train",/homepage/2,"54,64,192,111,51",1,"finderdefalut,finderdefalut,finderdefalut,bus,train",o498X0elMb25l2RoKuhTQiWf4zGo,null,"火车票,特价机票,特价酒店,江油到仪陇的汽车票,绵阳到南充的火车票",2018-12-12 13:06:40
"train,flight,hotel,hotel,hotel",/homepage/3,"54,64,191,1,15",1,"finderdefalut,finderdefalut,finderdefalut,hotel,hotel",o498X0elSmyqWMLdS4mEdKOw_5Y0,null,"火车票,特价机票,附近酒店,厦门走走停停度假客栈,厦门的经济型酒店",2018-12-13 14:16:39
"train,flight,hotel,flight,train,train",/homepage/23,"54,64,191,61,51,52",1,"finderdefalut,finderdefalut,finderdefalut,flight,train,train",o498X0elUIHxdyM_KtnjE_alucUM,59,"火车票,特价机票,附近酒店,泉州到贵阳的机票,泉州到贵阳的火车票,贵阳到泉州的火车票",2018-12-13 14:00:30
"train,flight,hotel,train",/homepage/0,"54,64,191,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0elaxo_GS6nmxKYjEXgk6to,null,"火车票,特价机票,附近酒店,上海到北京的火车票",2018-12-11 21:52:37
"train,flight,hotel,bus",/homepage/2,"54,64,192,111",1,"finderdefalut,finderdefalut,finderdefalut,bus",o498X0elcVRA3ro2FL2oDMXm8w-I,48,"火车票,特价机票,特价酒店,阜阳到砀山的汽车票",2018-12-11 10:10:10
